Gross/ Net;Economic activity;Time period;Average monthly wages
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;July 2013;503
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;August 2013;526
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;September 2013;517
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;October 2013;501
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;November 2013;534
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;December 2013;628
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;January 2014;544
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;February 2014;517
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;March 2014;550
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;April 2014;526
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;May 2014;552
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;June 2014;534
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;July 2014;557
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;August 2014;525
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;September 2014;597
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;October 2014;545
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;November 2014;547
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;December 2014;545
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;January 2015;553
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;February 2015;598
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;March 2015;547
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;April 2015;568
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;May 2015;569
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;June 2015;566
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;July 2015;582
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;August 2015;562
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;September 2015;566
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;October 2015;557
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;November 2015;544
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;December 2015;560
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;January 2016;557
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;February 2016;606
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;March 2016;593
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;April 2016;558
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;May 2016;594
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;June 2016;559
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;July 2016;588
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;August 2016;577
Net;J59 Motion picture, video and television programme production, sound recording and music publishing activities;September 2016;563
